t,t_norm,snr_linear,snr_cosine,snr_cosine_match_linear
639,0.6396396396396397,0.015935005620121956,0.3948988914489746,0.5647526383399963
640,0.6406406406406406,0.01572703942656517,0.39217403531074524,0.5612226128578186
641,0.6416416416416416,0.015521513298153877,0.38946372270584106,0.5577101707458496
642,0.6426426426426426,0.015318397432565689,0.38676825165748596,0.554215669631958
643,0.6436436436436437,0.015117669478058815,0.3840874433517456,0.550739049911499
644,0.6446446446446447,0.01491930615156889,0.38142091035842896,0.5472796559333801
645,0.6456456456456456,0.014723283238708973,0.3787688910961151,0.54383784532547
646,0.6466466466466466,0.014529572799801826,0.37613093852996826,0.5404131412506104
647,0.6476476476476476,0.014338153414428234,0.3735073506832123,0.5370057225227356
648,0.6486486486486487,0.014149002730846405,0.37089803814888,0.5336155891418457
649,0.6496496496496497,0.013962095603346825,0.3683028817176819,0.5302426218986511
650,0.6506506506506506,0.013777408748865128,0.3657214045524597,0.5268862843513489
651,0.6516516516516516,0.013594919815659523,0.3631540536880493,0.5235469341278076
652,0.6526526526526526,0.013414605520665646,0.3606002926826477,0.5202240943908691
653,0.6536536536536537,0.013236443512141705,0.35806044936180115,0.5169180035591125
654,0.6546546546546547,0.013060410507023335,0.3555344045162201,0.5136286616325378
655,0.6556556556556556,0.012886486016213894,0.35302168130874634,0.5103554725646973
656,0.6566566566566566,0.012714646756649017,0.35052287578582764,0.5070990324020386
657,0.6576576576576577,0.01254486944526434,0.3480374217033386,0.5038588047027588
658,0.6586586586586587,0.012377134524285793,0.3455650508403778,0.5006343126296997
659,0.6596596596596597,0.012211420573294163,0.34310606122016907,0.4974260628223419
660,0.6606606606606606,0.012047706171870232,0.3406605124473572,0.4942339062690735
661,0.6616616616616616,0.011885968036949635,0.33822810649871826,0.4910578429698944
662,0.6626626626626627,0.01172618754208088,0.33580899238586426,0.48789769411087036
663,0.6636636636636637,0.01156834326684475,0.3334026336669922,0.4847530126571655
664,0.6646646646646647,0.011412414722144604,0.3310091495513916,0.4816237986087799
665,0.6656656656656657,0.0112583814188838,0.3286285400390625,0.47851014137268066
666,0.6666666666666666,0.011106222867965698,0.3262609541416168,0.47541218996047974
667,0.6676676676676677,0.01095591951161623,0.3239060938358307,0.47232961654663086
668,0.6686686686686687,0.010807450860738754,0.321563720703125,0.46926215291023254
669,0.6696696696696697,0.010660798288881779,0.31923431158065796,0.46621033549308777
670,0.6706706706706707,0.010515942238271236,0.3169173002243042,0.46317341923713684
671,0.6716716716716716,0.01037286315113306,0.31461256742477417,0.4601513147354126
672,0.6726726726726727,0.010231541469693184,0.31232044100761414,0.4571443796157837
673,0.6736736736736737,0.010091958567500114,0.31004050374031067,0.45415210723876953
674,0.6746746746746747,0.00995409581810236,0.3077729642391205,0.45117485523223877
675,0.6756756756756757,0.009817934595048428,0.30551788210868835,0.4482126235961914
676,0.6766766766766766,0.009683456271886826,0.3032747209072113,0.44526469707489014
677,0.6776776776776777,0.009550642222166061,0.3010435104370117,0.4423312544822693
678,0.6786786786786787,0.009419474750757217,0.29882434010505676,0.4394122362136841
679,0.6796796796796797,0.009289936162531376,0.2966172695159912,0.43650779128074646
680,0.6806806806806807,0.00916200876235962,0.2944221794605255,0.4336177706718445
681,0.6816816816816816,0.00903567485511303,0.29223883152008057,0.4307418465614319
682,0.6826826826826827,0.00891091674566269,0.2900674045085907,0.42788028717041016
683,0.6836836836836837,0.008787715807557106,0.28790757060050964,0.4250327944755554
684,0.6846846846846847,0.00866605807095766,0.28575924038887024,0.4221990406513214
685,0.6856856856856857,0.008545923046767712,0.28362271189689636,0.41937944293022156
686,0.6866866866866866,0.00842729676514864,0.2814977467060089,0.41657373309135437
687,0.6876876876876877,0.008310161530971527,0.2793840765953064,0.41378161311149597
688,0.6886886886886887,0.008194499649107456,0.2772819697856903,0.41100355982780457
689,0.6896896896896897,0.008080297149717808,0.27519139647483826,0.4082392454147339
690,0.6906906906906907,0.007967536337673664,0.2731117904186249,0.40548810362815857
691,0.6916916916916916,0.007856201380491257,0.27104368805885315,0.40275076031684875
692,0.6926926926926927,0.007746276445686817,0.2689865827560425,0.4000266492366791
693,0.6936936936936937,0.007637745700776577,0.266940712928772,0.397316038608551
694,0.6946946946946947,0.007530593313276768,0.26490601897239685,0.39461883902549744
695,0.6956956956956957,0.007424804847687483,0.26288244128227234,0.3919350504875183
696,0.6966966966966966,0.007320364471524954,0.2608695328235626,0.38926395773887634
697,0.6976976976976977,0.007217255886644125,0.2588675618171692,0.3866059482097626
698,0.6986986986986987,0.007115465123206377,0.2568766176700592,0.3839612901210785
699,0.6996996996996997,0.0070149777457118034,0.25489649176597595,0.38132956624031067
700,0.7007007007007007,0.00691577885299921,0.25292709469795227,0.37871071696281433
701,0.7017017017017017,0.006817853543907404,0.2509682774543762,0.37610453367233276
702,0.7027027027027027,0.00672118691727519,0.24902035295963287,0.3735114634037018
703,0.7037037037037037,0.006625764537602663,0.24708279967308044,0.37093082070350647
704,0.7047047047047047,0.006531574297696352,0.24515590071678162,0.3683629035949707
705,0.7057057057057057,0.0064385998994112015,0.24323950707912445,0.36580753326416016
706,0.7067067067067067,0.006346828304231167,0.24133342504501343,0.3632645010948181
707,0.7077077077077077,0.0062562450766563416,0.23943789303302765,0.360734224319458
708,0.7087087087087087,0.006166838109493256,0.23755280673503876,0.35821640491485596
709,0.7097097097097097,0.006078592501580715,0.2356777787208557,0.35571056604385376
710,0.7107107107107107,0.005991495680063963,0.23381313681602478,0.3532171845436096
711,0.7117117117117117,0.005905534140765667,0.2319585382938385,0.3507358729839325
712,0.7127127127127127,0.005820694379508495,0.2301141917705536,0.34826675057411194
713,0.7137137137137137,0.005736963823437691,0.2282799780368805,0.34580984711647034
714,0.7147147147147147,0.005654329899698496,0.22645582258701324,0.3433648645877838
715,0.7157157157157157,0.005572779569774866,0.22464168071746826,0.3409319221973419
716,0.7167167167167167,0.005492299795150757,0.22283750772476196,0.3385108709335327
717,0.7177177177177178,0.005412878934293985,0.22104305028915405,0.33610138297080994
718,0.7187187187187187,0.00533450348302722,0.219258651137352,0.33370399475097656
719,0.7197197197197197,0.005257162731140852,0.21748393774032593,0.3313181698322296
720,0.7207207207207207,0.005180844105780125,0.2157191038131714,0.3289440870285034
721,0.7217217217217218,0.0051055350340902805,0.21396413445472717,0.3265818655490875
722,0.7227227227227228,0.005031222943216562,0.21221870183944702,0.32423099875450134
723,0.7237237237237237,0.004957898054271936,0.21048277616500854,0.3218914270401001
724,0.7247247247247247,0.004885547794401646,0.2087564915418625,0.3195633888244629
725,0.7257257257257257,0.004814160522073507,0.20703981816768646,0.31724682450294495
726,0.7267267267267268,0.004743725061416626,0.2053327113389969,0.3149417042732239
727,0.7277277277277278,0.004674229305237532,0.2036350518465042,0.31264784932136536
728,0.7287287287287287,0.004605663474649191,0.2019469290971756,0.31036534905433655
729,0.7297297297297297,0.004538014996796846,0.20026792585849762,0.30809369683265686
730,0.7307307307307307,0.004471275024116039,0.19859828054904938,0.30583322048187256
731,0.7317317317317318,0.004405430983752012,0.19693799316883087,0.30358389019966125
732,0.7327327327327328,0.004340472165495157,0.19528701901435852,0.3013456463813782
733,0.7337337337337337,0.004276388790458441,0.19364513456821442,0.29911819100379944
734,0.7347347347347347,0.004213170148432255,0.19201260805130005,0.29690200090408325
735,0.7357357357357357,0.004150805063545704,0.19038911163806915,0.29469648003578186
736,0.7367367367367368,0.004089284222573042,0.18877458572387695,0.29250165820121765
737,0.7377377377377378,0.004028596915304661,0.18716923892498016,0.29031774401664734
738,0.7387387387387387,0.003968733362853527,0.1855727732181549,0.28814437985420227
739,0.7397397397397397,0.003909683786332607,0.18398535251617432,0.28598183393478394
740,0.7407407407407407,0.003851437708362937,0.18240688741207123,0.2838298976421356
741,0.7417417417417418,0.00379398581571877,0.18083743751049042,0.28168874979019165
742,0.7427427427427428,0.0037373178638517857,0.17927657067775726,0.2795577645301819
743,0.7437437437437437,0.0036814252380281687,0.17772454023361206,0.2774372398853302
744,0.7447447447447447,0.0036262974608689547,0.1761813908815384,0.27532732486724854
745,0.7457457457457457,0.0035719259176403284,0.17464694380760193,0.2732277512550354
746,0.7467467467467468,0.0035183008294552565,0.17312119901180267,0.2711385190486908
747,0.7477477477477478,0.00346541334874928,0.17160415649414062,0.26905959844589233
748,0.7487487487487487,0.0034132543951272964,0.17009569704532623,0.26699092984199524
749,0.7497497497497497,0.0033618148881942034,0.16859574615955353,0.2649323046207428
750,0.7507507507507507,0.003311085980385542,0.16710442304611206,0.26288390159606934
751,0.7517517517517518,0.003261059056967497,0.16562162339687347,0.2608456611633301
752,0.7527527527527528,0.003211724804714322,0.16414718329906464,0.25881731510162354
753,0.7537537537537538,0.0031630753073841333,0.16268131136894226,0.2567991614341736
754,0.7547547547547547,0.0031151017174124718,0.16122393310070038,0.25479111075401306
755,0.7557557557557557,0.003067796118557453,0.15977469086647034,0.252792626619339
756,0.7567567567567568,0.003021149430423975,0.15833383798599243,0.2508041262626648
757,0.7577577577577578,0.002975153736770153,0.15690132975578308,0.2488255500793457
758,0.7587587587587588,0.0029298008885234594,0.1554771512746811,0.24685680866241455
759,0.7597597597597597,0.00288508296944201,0.15406115353107452,0.24489781260490417
760,0.7607607607607607,0.0028409920632839203,0.15265339612960815,0.24294854700565338
761,0.7617617617617618,0.002797519788146019,0.15125375986099243,0.241008922457695
762,0.7627627627627628,0.0027546589262783527,0.1498621702194214,0.23907878994941711
763,0.7637637637637638,0.00271240109577775,0.14847877621650696,0.23715840280056
764,0.7647647647647647,0.002670739544555545,0.1471034437417984,0.23524755239486694
765,0.7657657657657657,0.0026296661235392094,0.14573615789413452,0.23334625363349915
766,0.7667667667667668,0.002589173149317503,0.1443767249584198,0.23145419359207153
767,0.7677677677677678,0.0025492538698017597,0.14302551746368408,0.22957192361354828
768,0.7687687687687688,0.002509900601580739,0.14168202877044678,0.22769875824451447
769,0.7697697697697697,0.0024711063597351313,0.14034654200077057,0.22583505511283875
770,0.7707707707707707,0.002432863926514983,0.13901878893375397,0.22398050129413605
771,0.7717717717717718,0.002395165618509054,0.13769900798797607,0.22213540971279144
772,0.7727727727727728,0.002358005614951253,0.13638705015182495,0.22029952704906464
773,0.7737737737737738,0.002321375999599695,0.13508284091949463,0.21847280859947205
774,0.7747747747747747,0.002285270718857646,0.1337864249944687,0.21665528416633606
775,0.7757757757757757,0.002249682554975152,0.13249759376049042,0.21484674513339996
776,0.7767767767767768,0.0022146045230329037,0.13121655583381653,0.21304742991924286
777,0.7777777777777778,0.002180030569434166,0.1299431473016739,0.21125714480876923
778,0.7787787787787788,0.0021459541749209166,0.1286773979663849,0.20947588980197906
779,0.7797797797797797,0.002112368820235133,0.12741926312446594,0.2077036201953888
780,0.7807807807807807,0.0020792679861187935,0.12616866827011108,0.20594026148319244
781,0.7817817817817818,0.002046645153313875,0.12492553889751434,0.20418569445610046
782,0.7827827827827828,0.002014494501054287,0.12369000911712646,0.20244011282920837
783,0.7837837837837838,0.0019828095100820065,0.12246197462081909,0.20070339739322662
784,0.7847847847847848,0.001951584592461586,0.12124128639698029,0.1989753246307373
785,0.7857857857857858,0.001920813345350325,0.12002813071012497,0.1972561776638031
786,0.7867867867867868,0.0018904897151514888,0.1188223659992218,0.1955457180738449
787,0.7877877877877878,0.0018606079975143075,0.11762396991252899,0.19384397566318512
788,0.7887887887887888,0.00183116237167269,0.11643292754888535,0.19215090572834015
789,0.7897897897897898,0.0018021470168605447,0.11524908989667892,0.19046632945537567
790,0.7907907907907908,0.0017735562287271023,0.11407266557216644,0.1887904703617096
791,0.7917917917917918,0.0017453845357522368,0.11290349811315536,0.18712320923805237
792,0.7927927927927928,0.001717626117169857,0.1117415577173233,0.18546442687511444
793,0.7937937937937938,0.0016902756178751588,0.11058683693408966,0.18381419777870178
794,0.7947947947947948,0.00166332779917866,0.10943928360939026,0.18217240273952484
795,0.7957957957957958,0.0016367770731449127,0.10829882323741913,0.18053892254829407
796,0.7967967967967968,0.001610618201084435,0.10716554522514343,0.17891399562358856
797,0.7977977977977978,0.0015848458278924227,0.10603941977024078,0.1772974282503128
798,0.7987987987987988,0.001559455064125359,0.10492027550935745,0.17568910121917725
799,0.7997997997997998,0.0015344404382631183,0.10380825400352478,0.17408917844295502
800,0.8008008008008008,0.0015097970608621836,0.10270338505506516,0.1724977195262909
801,0.8018018018018018,0.0014855200424790382,0.10160534083843231,0.17091423273086548
802,0.8028028028028028,0.0014616041444242,0.10051432996988297,0.16933907568454742
803,0.8038038038038038,0.0014380448265001178,0.09943023324012756,0.16777202486991882
804,0.8048048048048048,0.001414836966432631,0.09835314005613327,0.166213259100914
805,0.8058058058058059,0.0013919761404395103,0.09728296101093292,0.16466261446475983
806,0.8068068068068068,0.0013694572262465954,0.0962197482585907,0.16312021017074585
807,0.8078078078078078,0.0013472759164869785,0.09516321867704391,0.16158562898635864
808,0.8088088088088088,0.0013254275545477867,0.09411356598138809,0.1600591540336609
809,0.8098098098098098,0.001303907367400825,0.09307079017162323,0.15854080021381378
810,0.8108108108108109,0.0012827111640945077,0.09203478693962097,0.1570304036140442
811,0.8118118118118118,0.0012618342880159616,0.0910055860877037,0.15552803874015808
812,0.8128128128128128,0.0012412724317982793,0.0899830237030983,0.15403343737125397
813,0.8138138138138138,0.001221021288074553,0.08896737545728683,0.15254703164100647
814,0.8148148148148148,0.001201076665893197,0.08795823901891708,0.15106824040412903
815,0.8158158158158159,0.0011814343743026257,0.08695587515830994,0.14959745109081268
816,0.8168168168168168,0.0011620898731052876,0.08596017211675644,0.1481344997882843
817,0.8178178178178178,0.0011430393205955625,0.08497100323438644,0.14667925238609314
818,0.8188188188188188,0.0011242786422371864,0.08398856967687607,0.1452319175004959
819,0.8198198198198198,0.0011058038799092174,0.08301270008087158,0.1437923014163971
820,0.8208208208208209,0.0010876110754907131,0.08204340189695358,0.14236044883728027
821,0.8218218218218218,0.001069696038030088,0.08108057826757431,0.1409362107515335
822,0.8228228228228228,0.0010520551586523652,0.0801243782043457,0.13951976597309113
823,0.8238238238238238,0.0010346845956519246,0.07917465269565582,0.13811095058918
824,0.8248248248248248,0.001017580390907824,0.07823142409324646,0.1367097795009613
825,0.8258258258258259,0.0010007389355450869,0.07729467749595642,0.13531625270843506
826,0.8268268268268268,0.0009841565042734146,0.07636436074972153,0.1339302808046341
827,0.8278278278278278,0.0009678295464254916,0.0754404217004776,0.13255181908607483
828,0.8288288288288288,0.0009517543949186802,0.07452293485403061,0.13118095695972443
829,0.8298298298298298,0.0009359274990856647,0.07361184805631638,0.1298176497220993
830,0.8308308308308309,0.0009203454246744514,0.07270713150501251,0.1284618377685547
831,0.8318318318318318,0.0009050045628100634,0.07180868089199066,0.12711338698863983
832,0.8328328328328328,0.0008899016538634896,0.07091663777828217,0.12577250599861145
833,0.8338338338338338,0.0008750332635827363,0.07003087550401688,0.12443903833627701
834,0.8348348348348348,0.0008603960741311312,0.06915143877267838,0.12311302870512009
835,0.8358358358358359,0.0008459867676720023,0.06827819347381592,0.12179427593946457
836,0.8368368368368369,0.0008318021427839994,0.06741127371788025,0.12048299610614777
837,0.8378378378378378,0.0008178389398381114,0.06655058264732361,0.11917907744646072
838,0.8388388388388388,0.000804093957412988,0.0656960979104042,0.11788247525691986
839,0.8398398398398398,0.0007905642269179225,0.06484781950712204,0.11659319698810577
840,0.8408408408408409,0.0007772465469315648,0.06400565803050995,0.11531110107898712
841,0.8418418418418419,0.0007641378324478865,0.06316971778869629,0.11403636634349823
842,0.8428428428428428,0.0007512351730838418,0.06233992055058479,0.11276888847351074
843,0.8438438438438438,0.0007385355420410633,0.06151624023914337,0.11150863021612167
844,0.8448448448448449,0.0007260360871441662,0.06069862097501755,0.11025549471378326
845,0.8458458458458459,0.0007137338980101049,0.05988714471459389,0.10900964587926865
846,0.8468468468468469,0.0007016259478405118,0.05908174812793732,0.10777097195386887
847,0.8478478478478478,0.0006897096172906458,0.05828240513801575,0.10653945803642273
848,0.8488488488488488,0.0006779821123927832,0.057489100843667984,0.10531507432460785
849,0.8498498498498499,0.000666440580971539,0.05670176073908806,0.10409771651029587
850,0.8508508508508509,0.0006550823454745114,0.05592047795653343,0.10288756340742111
851,0.8518518518518519,0.0006439047283492982,0.05514519661664963,0.10168448835611343
852,0.8528528528528528,0.0006329052266664803,0.05437588319182396,0.10048848390579224
853,0.8538538538538538,0.0006220810464583337,0.05361253023147583,0.09929953515529633
854,0.8548548548548549,0.0006114298012107611,0.052855055779218674,0.09811750799417496
855,0.8558558558558559,0.0006009486969560385,0.05210356414318085,0.09694261848926544
856,0.8568568568568569,0.0005906354635953903,0.05135798454284668,0.09577471762895584
857,0.8578578578578578,0.0005804875399917364,0.05061830207705498,0.09461380541324615
858,0.8588588588588588,0.0005705025396309793,0.04988444223999977,0.09345978498458862
859,0.8598598598598599,0.0005606779595836997,0.0491565577685833,0.09231288731098175
860,0.8608608608608609,0.0005510115879587829,0.04843440279364586,0.09117274731397629
861,0.8618618618618619,0.0005415009218268096,0.04771813377737999,0.09003962576389313
862,0.8628628628628628,0.0005321436328813434,0.04700769484043121,0.08891342580318451
863,0.8638638638638638,0.0005229376256465912,0.046303000301122665,0.08779404312372208
864,0.8648648648648649,0.0005138805136084557,0.045604147017002106,0.08668161928653717
865,0.8658658658658659,0.000504970143083483,0.044911064207553864,0.08557604998350143
866,0.8668668668668669,0.0004962041857652366,0.04422374442219734,0.08447735756635666
867,0.8678678678678678,0.0004875806043855846,0.04354217275977135,0.08338550478219986
868,0.8688688688688688,0.000479097303468734,0.04286627471446991,0.08230040222406387
869,0.8698698698698699,0.00047075210022740066,0.04219614714384079,0.08122218400239944
870,0.8708708708708709,0.0004625429573934525,0.041531726717948914,0.0801507905125618
871,0.8718718718718719,0.0004544677503872663,0.04087299853563309,0.07908619195222855
872,0.8728728728728729,0.0004465246165636927,0.04021993279457092,0.0780283585190773
873,0.8738738738738738,0.00043871140223927796,0.03957248479127884,0.0769772082567215
874,0.8748748748748749,0.00043102624476887286,0.0389307476580143,0.07593292742967606
875,0.8758758758758759,0.00042346722329966724,0.03829463571310043,0.07489537447690964
876,0.8768768768768769,0.00041603235877119005,0.037664152681827545,0.07386457175016403
877,0.8778778778778779,0.00040871973033063114,0.037039224058389664,0.07284040749073029
878,0.8788788788788788,0.00040152762085199356,0.03641998767852783,0.0718231052160263
879,0.8798798798798799,0.0003944540803786367,0.03580624982714653,0.07081237435340881
880,0.8808808808808809,0.00038749739178456366,0.03519812971353531,0.06980841606855392
881,0.8818818818818819,0.00038065563421696424,0.034595515578985214,0.06881105899810791
882,0.8828828828828829,0.00037392714875750244,0.03399849683046341,0.0678204596042633
883,0.8838838838838838,0.0003673102182801813,0.033407021313905716,0.06683653593063354
884,0.8848848848848849,0.0003608030965551734,0.032821062952280045,0.06585927307605743
885,0.8858858858858859,0.00035440412466414273,0.0322406105697155,0.06488867104053497
886,0.8868868868868869,0.00034811158548109233,0.0316656194627285,0.0639246329665184
887,0.8878878878878879,0.00034192390739917755,0.031096158549189568,0.06296730786561966
888,0.8888888888888888,0.0003358394023962319,0.030532170087099075,0.06201661378145218
889,0.8898898898898899,0.00032985652796924114,0.029973652213811874,0.06107254698872566
890,0.8908908908908909,0.00032397371251136065,0.029420584440231323,0.06013510748744011
891,0.8918918918918919,0.00031818938441574574,0.028872955590486526,0.05920426920056343
892,0.8928928928928929,0.0003125020011793822,0.028330719098448753,0.05827997252345085
893,0.8938938938938938,0.0003069101367145777,0.027793943881988525,0.057362351566553116
894,0.8948948948948949,0.00030141216120682657,0.027262577787041664,0.05645132064819336
895,0.8958958958958959,0.0002960067940875888,0.026736566796898842,0.05554681271314621
896,0.8968968968968969,0.0002906924346461892,0.026215985417366028,0.054648954421281815
897,0.8978978978978979,0.0002854677150025964,0.025700777769088745,0.0537576824426651
898,0.8988988988988988,0.0002803312672767788,0.025190945714712143,0.052873000502586365
899,0.8998998998998999,0.00027528166538104415,0.024686463177204132,0.05199488252401352
900,0.9009009009009009,0.00027031757053919137,0.02418728545308113,0.05112327262759209
901,0.9019019019019019,0.000265437614871189,0.023693488910794258,0.05025830492377281
902,0.9029029029029029,0.00026064051780849695,0.02320501208305359,0.04939989373087883
903,0.9039039039039038,0.00025592491147108376,0.022721856832504272,0.04854805767536163
904,0.9049049049049049,0.00025128957349807024,0.022244006395339966,0.04770278558135033
905,0.9059059059059059,0.00024673319421708584,0.021771416068077087,0.04686400666832924
906,0.9069069069069069,0.00024225452216342092,0.02130414918065071,0.04603185877203941
907,0.9079079079079079,0.00023785234952811152,0.020842157304286957,0.04520627111196518
908,0.908908908908909,0.00023352545395027846,0.020385438576340675,0.044387247413396835
909,0.9099099099099099,0.00022927264217287302,0.019933942705392838,0.04357472062110901
910,0.9109109109109109,0.00022509272093884647,0.019487731158733368,0.042768821120262146
911,0.9119119119119119,0.00022098452609498054,0.019046762958168983,0.04196948558092117
912,0.9129129129129129,0.00021694693714380264,0.018611028790473938,0.041176725178956985
913,0.913913913913914,0.00021297878993209451,0.018180519342422485,0.04039052873849869
914,0.914914914914915,0.00020907902217004448,0.017755191773176193,0.0396108478307724
915,0.9159159159159159,0.00020524651336017996,0.01733510196208954,0.038837794214487076
916,0.9169169169169169,0.00020148017210885882,0.016920210793614388,0.038071323186159134
917,0.9179179179179179,0.0001977789361262694,0.016510512679815292,0.03731144219636917
918,0.918918918918919,0.00019414177222643048,0.01610596291720867,0.03655808046460152
919,0.91991991991992,0.0001905676326714456,0.0157066211104393,0.03581137955188751
920,0.9209209209209209,0.00018705552793107927,0.015312445349991322,0.035071272403001785
921,0.9219219219219219,0.00018360441026743501,0.014923425391316414,0.03433777391910553
922,0.9229229229229229,0.000180213333806023,0.014539558440446854,0.033610887825489044
923,0.923923923923924,0.0001768813090166077,0.014160805381834507,0.03289056941866875
924,0.924924924924925,0.00017360737547278404,0.013787215575575829,0.03217692673206329
925,0.9259259259259259,0.0001703906018519774,0.013418754562735558,0.03146992623806
926,0.9269269269269269,0.0001672300131758675,0.013055413961410522,0.030769571661949158
927,0.9279279279279279,0.00016412476543337107,0.012697190046310425,0.03007587417960167
928,0.928928928928929,0.00016107389819808304,0.012344041839241982,0.02938878908753395
929,0.92992992992993,0.00015807655290700495,0.01199602335691452,0.028708435595035553
930,0.9309309309309309,0.00015513182734139264,0.011653094552457333,0.028034770861268044
931,0.9319319319319319,0.0001522389065939933,0.01131525356322527,0.027367807924747467
932,0.9329329329329329,0.00014939685934223235,0.010982464998960495,0.02670750953257084
933,0.933933933933934,0.0001466049434384331,0.01065477728843689,0.02605399303138256
934,0.934934934934935,0.00014386227121576667,0.010332152247428894,0.025407221168279648
935,0.9359359359359359,0.0001411680568708107,0.010014588944613934,0.024767205119132996
936,0.9369369369369369,0.0001385215000482276,0.009702078998088837,0.024133970960974693
937,0.9379379379379379,0.0001359217712888494,0.009394614957273006,0.023507528007030487
938,0.938938938938939,0.0001333681575488299,0.009092169813811779,0.022887852042913437
939,0.93993993993994,0.000130859887576662,0.008794783614575863,0.022275052964687347
940,0.9409409409409409,0.00012839616101700813,0.008502427488565445,0.021669108420610428
941,0.9419419419419419,0.0001259762648260221,0.008215092122554779,0.02107003517448902
942,0.9429429429429429,0.0001235994859598577,0.007932755164802074,0.020477810874581337
943,0.943943943943944,0.00012126509682275355,0.007655454333871603,0.019892551004886627
944,0.944944944944945,0.00011897238437086344,0.007383158430457115,0.0193142332136631
945,0.9459459459459459,0.00011672065011225641,0.007115864660590887,0.0187428817152977
946,0.9469469469469469,0.00011450921010691673,0.006853547412902117,0.018178483471274376
947,0.9479479479479479,0.00011233739496674389,0.006596241611987352,0.017621150240302086
948,0.948948948948949,0.00011020453530363739,0.006343922112137079,0.017070865258574486
949,0.94994994994995,0.00010810999083332717,0.006096583791077137,0.016527662053704262
950,0.950950950950951,0.00010605309944367036,0.00585422245785594,0.0159915741533041
951,0.9519519519519519,0.0001040332208503969,0.005616813898086548,0.01546258945018053
952,0.9529529529529529,0.00010204975842498243,0.0053843907080590725,0.01494082622230053
953,0.953953953953954,0.00010010207915911451,0.005156930536031723,0.014426279813051224
954,0.954954954954955,9.818957914831117e-05,0.0049344273284077644,0.013918987475335598
955,0.955955955955956,9.631167631596327e-05,0.004716878291219473,0.013418992049992085
956,0.9569569569569569,9.446775948163122e-05,0.004504262935370207,0.012926293537020683
957,0.9579579579579579,9.265726839657873e-05,0.004296609200537205,0.012441015802323818
958,0.958958958958959,9.087963553611189e-05,0.0040938956663012505,0.011963159777224064
959,0.95995995995996,8.913430792745203e-05,0.0038961200043559074,0.011492779478430748
960,0.960960960960961,8.742072532186285e-05,0.0037032628897577524,0.01102988701313734
961,0.9619619619619619,8.573832747060806e-05,0.003515350865200162,0.010574606247246265
962,0.9629629629629629,8.408661960856989e-05,0.0033323641400784254,0.01012695487588644
963,0.963963963963964,8.246504876296967e-05,0.0031542996875941753,0.009686991572380066
964,0.964964964964965,8.087312016868964e-05,0.0029811537824571133,0.009254777804017067
965,0.965965965965966,7.931030995678157e-05,0.0028129112906754017,0.008830344304442406
966,0.9669669669669669,7.777610881021246e-05,0.0026495936326682568,0.008413823321461678
967,0.9679679679679679,7.627005834365264e-05,0.0024911854416131973,0.008005251176655293
968,0.968968968968969,7.479164196411148e-05,0.0023376827593892813,0.007604703307151794
969,0.96996996996997,7.334039401030168e-05,0.0021890720818191767,0.007212228141725063
970,0.970970970970971,7.191584882093593e-05,0.002045372733846307,0.006827967707067728
971,0.9719719719719719,7.051754801068455e-05,0.0019065701635554433,0.006451978348195553
972,0.972972972972973,6.914502591826022e-05,0.001772662508301437,0.006084354128688574
973,0.973973973973974,6.779784598620608e-05,0.0016436467412859201,0.005725191906094551
974,0.974974974974975,6.647556438110769e-05,0.001519510755315423,0.005374568048864603
975,0.975975975975976,6.517775182146579e-05,0.001400271663442254,0.005032648332417011
976,0.9769769769769769,6.390397174982354e-05,0.0012859170092269778,0.004699521232396364
977,0.977977977977978,6.265381671255454e-05,0.001176444930024445,0.004375313874334097
978,0.978978978978979,6.142688653199002e-05,0.0010718528646975756,0.004060158971697092
979,0.97997997997998,6.022274465067312e-05,0.0009721319656819105,0.0037541789934039116
980,0.980980980980981,5.9041012718807906e-05,0.0008772948640398681,0.0034575730096548796
981,0.9819819819819819,5.78812941967044e-05,0.0007873323047533631,0.0031704860739409924
982,0.982982982982983,5.674320345860906e-05,0.0007022424251772463,0.002893097000196576
983,0.983983983983984,5.562636215472594e-05,0.0006220177165232599,0.0026255834382027388
984,0.984984984984985,5.453039921121672e-05,0.0005466687143780291,0.002368197776377201
985,0.985985985985986,5.345494355424307e-05,0.0004761876189149916,0.0021211544517427683
986,0.986986986986987,5.239962774794549e-05,0.0004105733532924205,0.0018847119063138962
987,0.987987987987988,5.136410618433729e-05,0.0003498243459034711,0.0016591555904597044
988,0.988988988988989,5.0348029617452994e-05,0.00029393553268164396,0.0014447900466620922
989,0.98998998998999,4.9351048801327124e-05,0.00024291420413646847,0.001242007128894329
990,0.990990990990991,4.8372832679888234e-05,0.00019675497605931014,0.00105120032094419
991,0.991991991991992,4.741303564514965e-05,0.0001554569898871705,0.000872841861564666
992,0.992992992992993,4.647134483093396e-05,0.0001190220209537074,0.0007074962486512959
993,0.993993993993994,4.554742554319091e-05,8.744151273276657e-05,0.000555786769837141
994,0.994994994994995,4.464097582967952e-05,6.0720834881067276e-05,0.0004185448633506894
995,0.995995995995996,4.375167191028595e-05,3.8860955100972205e-05,0.000296798039926216
996,0.996996996996997,4.287921547074802e-05,2.1859221305930987e-05,0.0001918901689350605
997,0.997997997997998,4.202330455882475e-05,9.714543921290897e-06,0.00010576318163657561
998,0.998998998998999,4.1183640860253945e-05,2.4289274733746424e-06,4.1688130295369774e-05
